ticket_id,ticket_type,ticket_price,purchase_date,attendance_date,entry_time,was_present,attendee_id,age,gender,origin_city,transport_used,group_size,food_expense,drink_expense,merch_expense,payment_method,favourite_genre,stages_visited,top_artist_seen,hours_spent,satisfaction_score,security_rating,cleanliness_rating,recommend_to_friend
TCK100586,General,80,2025-02-08,2025-05-01,14:54,Yes,ATD200586,24,Female,Malaga,Other,5,49.83,45.99,29.63,Cash,Reggaeton,3,Artist C,4.3,9,2,3,No
TCK103633,3-day Pass,200,2025-03-08,2025-05-01,20:33,Yes,ATD203633,43,Other,Bilbao,Train,3,31.91,1.18,22.21,Cash,Reggaeton,4,Artist D,2.4,9,2,4,Yes
TCK105046,VIP,150,2025-03-20,2025-05-02,18:48,Yes,ATD205046,51,Male,Zaragoza,Car,5,46.99,47.26,10.91,Festival App,Electronic,3,Artist B,2.7,4,3,9,Yes
TCK101104,General,80,2025-03-28,2025-05-01,17:48,Yes,ATD201104,58,Female,Zaragoza,Train,5,1.32,10.34,58.51,Festival App,Rock,1,Artist A,11.2,7,4,6,No
TCK106571,3-day Pass,200,2025-02-17,2025-05-01,15:50,Yes,ATD206571,42,Male,Barcelona,Car,3,25.82,47.02,72.56,Card,Rock,4,Artist B,10.9,1,5,3,Yes
TCK101828,VIP,150,2025-03-25,2025-05-01,15:58,Yes,ATD201828,32,Other,Bilbao,Bus,3,23.68,12.73,66.35,Festival App,hiphop,4,Artist B,9.6,10,4,6,Yes
TCK104987,VIP,150,2025-04-27,2025-05-03,16:53,Yes,ATD204987,47,Female,Madrid,Bus,4,3.83,17.95,13.02,Card,Rock,2,Artist C,9.5,8,4,7,Yes
TCK106956,VIP,150,2025-04-18,2025-05-01,20:20,Yes,ATD206956,39,Male,Madrid,Bus,4,43.63,54.6,49.6,Cash,Pop,2,Artist E,6.1,10,1,7,No
TCK102735,3-day Pass,200,2025-02-28,2025-05-01,17:46,Yes,ATD202735,45,Male,Zaragoza,Car,2,29.7,49.81,76.7,Card,Reggaeton,2,Artist C,6.5,5,3,10,Yes
TCK108982,VIP,150,2025-02-26,2025-05-01,22:42,Yes,ATD208982,31,Female,Madrid,Plane,3,30.78,37.84,78.48,Card,Indie,2,Artist C,10.9,9,4,6,No
TCK102976,General,80,2025-03-15,2025-05-02,19:05,Yes,ATD202976,37,Male,Sevilla,Other,5,5.88,26.72,81.53,Card,Hip-Hop,3,Artist B,10.8,6,3,1,No
TCK105214,VIP,150,2025-02-15,2025-05-01,17:55,Yes,ATD205214,46,Other,Bilbao,Car,5,18.81,29.04,52.56,Festival App,Pop,4,Artist B,10.8,6,2,9,No
TCK100728,VIP,150,2025-04-17,2025-05-03,19:03,Yes,ATD200728,49,Female,Madrid,Other,2,28.68,30.36,60.76,Card,Hip-Hop,1,Artist E,3.6,2,9,6,Yes
TCK102031,3-day Pass,200,2025-02-07,2025-05-01,20:40,No,ATD202031,59,Male,Zaragoza,Plane,5,0.05,48.06,44.16,Card,Electronic,1,Artist C,3.3,4,5,8,No
TCK105149,VIP,150,2025-02-12,2025-05-02,17:14,Yes,ATD205149,48,Other,Bilbao,Train,3,9.65,10.88,14.67,Cash,Indie,4,Artist E,10.8,1,1,5,Yes
TCK104535,3-day Pass,200,2025-02-01,2025-05-02,17:12,Yes,ATD204535,48,Other,Madrid,Car,4,14.2,57.23,2.11,Cash,Pop,2,Artist A,10.9,9,10,10,No
TCK108153,General,80,2025-03-07,2025-05-02,19:55,Yes,ATD208153,26,Male,Barcelona,Other,1,33.31,36.07,50.4,Festival App,Hip-Hop,1,Artist A,10.8,9,8,8,Yes
TCK109235,3-day Pass,200,2025-03-05,2025-05-01,20:58,Yes,ATD209235,24,Other,Bilbao,Plane,4,2.44,38.38,27.41,Card,Rock,4,Artist C,8.4,4,3,3,Yes
TCK100599,3-day Pass,200,2025-03-22,2025-05-02,22:02,Yes,ATD200599,37,Male,Madrid,Car,3,32.25,46.18,6.12,Cash,Rock,4,Artist C,3.2,8,6,10,No
TCK107268,3-day Pass,200,2025-04-23,2025-05-03,21:54,Yes,ATD207268,50,Other,Zaragoza,Bus,3,40.62,6.36,32.82,Festival App,Pop,2,Artist E,7.0,2,5,7,No
TCK100721,VIP,150,2025-04-13,2025-05-01,20:07,Yes,ATD200721,53,Male,Sevilla,Bus,4,14.4,0.36,14.75,Cash,Rock,2,Artist A,4.8,1,7,1,No
TCK107840,General,80,2025-04-04,2025-05-01,18:46,Yes,ATD207840,28,Female,Bilbao,Bus,3,48.86,26.23,66.96,Card,Reggaeton,3,Artist A,5.3,5,10,8,Yes
TCK100816,General,80,2025-02-04,2025-05-02,16:39,Yes,ATD200816,42,Other,Zaragoza,Bus,2,41.09,15.31,40.62,Festival App,Reggaeton,2,Artist D,3.7,3,6,10,Yes
TCK106454,3-day Pass,200,2025-04-08,2025-05-01,17:25,Yes,ATD206454,31,Other,Malaga,Train,3,9.48,4.76,95.96,Card,Rock,4,Artist E,6.2,4,10,9,No
TCK108658,3-day Pass,200,2025-04-30,2025-05-03,19:27,Yes,ATD208658,30,Other,Madrid,Train,1,15.22,29.34,19.43,Cash,Pop,3,Artist B,6.1,5,2,2,No
TCK105525,VIP,150,2025-04-16,2025-05-02,17:33,Yes,ATD205525,24,Other,Valencia,Plane,2,33.45,19.16,27.06,Card,Hip-Hop,4,Artist A,3.3,10,10,7,Yes
TCK106847,General,80,2025-03-13,2025-05-03,16:26,Yes,ATD206847,59,Other,Madrid,Other,5,48.79,27.07,75.96,Festival App,Indie,3,Artist A,10.2,9,6,1,Yes
TCK106809,VIP,150,2025-03-28,2025-05-01,21:00,Yes,ATD206809,23,Other,Sevilla,Train,5,4.04,41.85,83.31,Cash,Rock,3,Artist C,7.5,1,5,9,Yes
TCK108961,General,80,2025-04-21,2025-05-03,20:05,Yes,ATD208961,21,Female,Madrid,Plane,3,2.89,18.77,89.12,Festival App,Hip-Hop,3,Artist B,11.5,7,8,10,No
TCK106406,VIP,150,2025-04-02,2025-05-01,20:39,Yes,ATD206406,54,Female,Malaga,Bus,5,38.39,7.88,29.17,Card,Electronic,3,Artist E,6.9,2,2,10,Yes
TCK100306,3-day Pass,200,2025-02-01,2025-05-02,17:01,Yes,ATD200306,27,Female,Bilbao,Plane,2,5.93,8.12,27.0,Festival App,Electronic,2,Artist D,7.5,6,1,1,Yes
TCK106865,General,80,2025-03-23,2025-05-02,14:05,Yes,ATD206865,29,Male,Valencia,Plane,3,14.41,3.74,70.01,Card,Rock,1,Artist D,11.2,7,6,7,No
TCK107071,VIP,150,2025-02-20,2025-05-03,14:33,Yess,ATD207071,25,Male,Madrid,Car,2,30.37,3.09,96.25,Card,Electronic,1,Artist E,8.4,6,4,3,No
TCK105751,General,80,2025-04-07,2025-05-01,16:51,Yes,ATD205751,42,Male,Sevilla,Train,1,45.79,49.29,16.79,Festival App,Pop,4,Artist B,4.3,1,7,5,No
TCK105796,General,80,2025-03-18,2025-05-03,17:56,Yes,ATD205796,42,Male,Bilbao,Train,1,3.74,11.65,32.66,Cash,Reggaeton,3,Artist E,4.6,8,10,1,No
TCK106246,3-day Pass,200,2025-03-29,2025-05-02,21:04,Yes,ATD206246,53,Male,Barcelona,Train,4,26.58,38.58,38.45,Festival App,Rock,4,Artist C,6.8,4,7,2,No
TCK108606,VIP,150,2025-04-27,2025-05-02,21:02,Yes,ATD208606,48,Other,Bilbao,Plane,5,23.07,18.82,85.52,Festival App,Electronic,3,Artist A,11.0,10,6,8,No
TCK102582,VIP,150,2025-02-24,2025-05-03,18:04,Yes,ATD202582,29,Female,Sevilla,Car,3,14.65,44.73,59.13,Card,Electronic,2,Artist C,9.8,2,8,9,Yes
TCK103336,VIP,150,2025-02-12,2025-05-03,21:03,Yes,ATD203336,49,Other,Zaragoza,Bus,1,39.13,54.15,6.86,Cash,Hip-Hop,2,Artist D,7.5,6,2,7,Yes
TCK106426,General,80,2025-04-26,2025-05-01,22:02,Yes,ATD206426,42,Other,Malaga,Other,1,3.2,20.01,45.53,Festival App,Hip-Hop,2,Artist C,9.2,5,3,10,Yes
TCK100949,General,80,2025-03-28,2025-05-02,20:36,Yes,ATD200949,58,Male,Madrid,Other,4,44.03,23.06,10.96,Cash,Indie,3,Artist D,9.6,2,7,7,No
TCK104818,General,80,2025-04-12,2025-05-01,20:51,Yes,ATD204818,54,Male,Valencia,Car,3,38.68,41.23,69.59,Card,Reggaeton,2,Artist B,2.2,7,3,9,No
TCK107407,General,80,2025-04-15,2025-05-01,22:10,Yes,ATD207407,56,Female,Bilbao,Bus,2,15.32,9.3,3.82,Festival App,Hip-Hop,4,Artist D,6.1,9,2,9,Yes
TCK101354,General,80,2025-02-13,2025-05-02,22:13,Yes,ATD201354,31,Female,Sevilla,Train,1,15.75,33.47,30.41,Cash,Hip-Hop,1,Artist A,7.6,4,5,7,No
TCK100896,General,80,2025-02-22,2025-05-03,16:53,Yes,ATD200896,45,Other,Valencia,Car,1,44.81,56.74,25.12,Cash,hiphop,2,Artist B,6.9,10,10,7,Yes
TCK105811,VIP,150,2025-03-12,2025-05-01,20:16,Yes,ATD205811,22,Male,Madrid,Car,1,9.08,9.86,59.37,Card,Hip-Hop,2,Artist B,6.0,4,2,6,Yes
TCK102134,General,80,2025-04-12,2025-05-02,22:43,Yes,ATD202134,41,Other,Madrid,Car,2,47.82,26.5,67.36,Festival App,Rock,4,Artist C,9.6,2,3,10,No
TCK104602,VIP,150,2025-04-11,2025-05-01,20:34,Yes,ATD204602,39,Male,Sevilla,Car,5,48.64,8.47,81.87,Cash,Electronic,4,Artist E,3.8,4,8,5,No
TCK109004,VIP,150,2025-03-28,2025-05-03,14:19,Yes,ATD209004,53,Other,Malaga,Bus,2,27.87,41.36,69.61,Cash,Rock,2,Artist B,9.5,8,2,9,No
TCK105065,3-day Pass,200,2025-02-18,2025-05-03,19:56,Yes,ATD205065,50,Other,Valencia,Plane,1,14.89,14.4,67.56,Cash,Hip-Hop,2,Artist C,10.3,8,8,1,No
TCK107090,General,80,2025-02-09,2025-05-03,14:30,No,ATD207090,56,Male,Malaga,Plane,4,23.07,56.82,80.96,Festival App,Reggaeton,1,Artist B,2.1,4,7,9,No
TCK107010,3-day Pass,200,2025-02-17,2025-05-03,19:52,Yes,ATD207010,37,Male,Madrid,Other,1,2.49,59.17,56.11,Card,Pop,3,Artist B,3.7,7,8,5,Yes
TCK109054,General,80,2025-04-10,2025-05-01,15:34,Yes,ATD209054,49,Male,Barcelona,Bus,2,25.98,44.41,48.4,Card,Hip-Hop,4,Artist D,11.4,5,5,5,No
TCK100121,General,80,2025-04-07,2025-05-03,20:34,Yes,ATD200121,53,Female,Sevilla,Bus,1,17.76,40.62,90.06,Card,Reggaeton,2,Artist E,4.2,2,10,5,Yes
TCK108044,VIP,150,2025-02-16,2025-05-02,17:36,Yes,ATD208044,45,Female,Madrid,Bus,4,25.0,41.18,21.7,Festival App,Pop,1,Artist B,6.9,9,6,6,Yes
TCK103060,General,80,2025-04-23,2025-05-01,15:27,Yes,ATD203060,39,Other,Zaragoza,Bus,2,46.15,28.83,82.3,Cash,Indie,1,Artist B,5.5,6,5,3,Yes
TCK101869,General,80,2025-02-16,2025-05-03,16:47,Yes,ATD201869,19,Female,Sevilla,Car,2,19.93,34.07,87.43,Cash,Rock,2,Artist B,4.8,1,5,8,Yes
TCK100310,General,80,2025-03-29,2025-05-03,16:10,Yes,ATD200310,56,Male,Sevilla,Other,5,21.73,25.77,83.32,Festival App,Pop,1,Artist A,5.0,1,8,6,Yes
TCK106863,3-day Pass,200,2025-03-31,2025-05-01,17:04,Yes,ATD206863,31,Other,Valencia,Other,3,47.89,36.78,73.78,Cash,Hip-Hop,2,Artist B,6.0,10,6,3,No
TCK106677,3-day Pass,200,2025-03-25,2025-05-02,21:06,No,ATD206677,40,Male,Valencia,Bus,3,47.51,52.23,63.7,Card,Pop,1,Artist B,6.9,6,9,9,Yes
TCK106576,VIP,150,2025-03-03,2025-05-02,16:06,Yes,ATD206576,52,Male,Sevilla,Car,1,36.33,48.06,91.43,Festival App,Reggaeton,2,Artist E,5.8,4,3,4,No
TCK101368,General,80,2025-02-27,2025-05-02,22:32,Yes,ATD201368,25,Other,Barcelona,Car,2,24.27,32.71,61.62,Cash,Rock,4,Artist D,10.1,3,1,2,Yes
TCK100043,3-day Pass,200,2025-03-20,2025-05-02,17:13,Yes,ATD200043,39,Other,Sevilla,Plane,2,16.9,12.39,67.35,Card,Electronic,3,Artist E,3.8,4,6,7,No
TCK101977,VIP,150,2025-03-06,2025-05-01,21:43,Yes,ATD201977,38,Female,Malaga,Bus,5,1.03,35.65,69.52,Cash,Hip-Hop,4,Artist E,10.8,5,3,3,No
TCK104610,VIP,150,2025-04-12,2025-05-02,19:42,Yes,ATD204610,36,Male,Madrid,Plane,3,8.36,58.91,63.8,Card,Hip-Hop,4,Artist A,3.8,6,10,10,No
TCK102384,VIP,150,2025-03-17,2025-05-01,21:19,Yes,ATD202384,41,Other,Valencia,Car,3,15.53,22.29,87.14,Card,Reggaeton,1,Artist D,10.3,1,9,1,Yes
TCK105958,VIP,150,2025-03-11,2025-05-02,19:40,Yes,ATD205958,41,Male,Malaga,Bus,5,46.4,1.41,29.4,Card,Rock,4,Artist C,11.0,7,1,2,No
TCK108788,VIP,150,2025-03-12,2025-05-02,16:41,Yes,ATD208788,24,Other,Sevilla,Other,3,7.59,21.8,84.32,Card,Rock,4,Artist B,2.9,2,9,8,No
TCK105896,General,80,2025-02-25,2025-05-01,22:01,Yes,ATD205896,33,Female,Bilbao,Other,4,20.5,31.69,73.0,Festival App,Rock,4,Artist C,4.3,2,8,3,No
TCK100993,VIP,150,2025-04-12,2025-05-01,20:55,Yes,ATD200993,18,Male,Valencia,Car,1,26.25,11.54,92.01,Festival App,Reggaeton,1,Artist B,6.2,9,4,1,Yes
TCK107530,3-day Pass,200,2025-04-11,2025-05-01,19:44,Yes,ATD207530,28,Male,Malaga,Plane,1,36.66,41.67,80.2,Festival App,Electronic,1,Artist E,2.3,4,6,4,Yes
TCK102240,3-day Pass,200,2025-03-28,2025-05-03,17:42,Yes,ATD202240,46,Other,Barcelona,Car,2,16.3,59.83,40.24,Card,Electronic,4,Artist D,6.9,8,7,6,Yes
TCK100745,General,80,2025-03-15,2025-05-03,17:00,Yes,ATD200745,45,Other,Zaragoza,Train,3,6.46,4.09,45.86,Cash,Hip-Hop,1,Artist D,3.0,4,8,10,Yes
TCK105985,VIP,150,2025-03-28,2025-05-01,20:44,Yes,ATD205985,30,Male,Sevilla,Train,3,44.15,9.08,24.59,Cash,Reggaeton,2,Artist E,7.3,4,1,5,No
TCK100259,3-day Pass,200,2025-03-21,2025-05-03,21:44,Yes,ATD200259,30,Female,Malaga,Train,3,30.08,2.7,32.32,Card,Rock,1,Artist D,8.2,3,4,7,No
TCK106456,General,80,2025-04-25,2025-05-01,16:28,Yes,ATD206456,55,Female,Madrid,Train,3,23.63,37.47,3.49,Card,Electronic,1,Artist B,3.6,6,3,3,Yes
TCK103098,3-day Pass,200,2025-02-17,2025-05-02,16:07,Yes,ATD203098,54,Other,Bilbao,Plane,2,36.1,39.74,2.22,Festival App,Indie,4,Artist A,8.5,10,5,2,No
TCK106638,VIP,150,2025-02-16,2025-05-01,19:04,Yes,ATD206638,46,Female,Valencia,Other,3,36.96,28.21,9.76,Cash,Electronic,1,Artist A,11.7,7,4,5,No
TCK102411,VIP,150,2025-03-26,2025-05-02,15:46,Yes,ATD202411,59,Female,Barcelona,Other,4,20.96,50.66,49.69,Card,Pop,3,Artist B,7.8,10,6,2,No
TCK105056,3-day Pass,200,2025-03-28,2025-05-02,19:26,Yes,ATD205056,31,Male,Sevilla,Plane,1,7.36,33.83,77.11,Cash,Rock,1,Artist A,8.6,9,6,3,Yes
TCK103355,VIP,150,2025-03-01,2025-05-03,16:13,Yes,ATD203355,19,Male,Zaragoza,Train,3,26.06,25.15,14.03,Card,Pop,1,Artist D,7.1,4,6,4,No
TCK102664,3-day Pass,200,2025-02-14,2025-05-02,21:13,Yes,ATD202664,18,Female,Malaga,Train,1,48.13,54.51,79.96,Cash,Reggaeton,4,Artist E,11.8,1,9,5,Yes
TCK106492,General,80,2025-02-03,2025-05-03,17:54,Yes,ATD206492,40,Other,Bilbao,Bus,4,42.74,41.38,35.42,Festival App,Reggaeton,1,Artist B,9.0,6,5,7,Yes
TCK104321,3-day Pass,200,2025-03-10,2025-05-03,21:15,Yes,ATD204321,23,Male,Bilbao,Car,4,30.32,24.03,87.24,Card,Pop,3,Artist B,7.5,7,2,5,Yes
TCK104819,General,80,2025-03-03,2025-05-02,20:30,Yes,ATD204819,29,Female,Malaga,Car,2,29.78,9.76,12.13,Festival App,Pop,3,Artist B,7.8,2,9,9,No
TCK101483,VIP,150,2025-03-20,2025-05-02,19:47,Yes,ATD201483,45,Other,Madrid,Bus,4,21.54,20.44,82.61,Card,Reggaeton,4,Artist E,9.2,4,6,2,No
TCK104119,General,80,2025-03-30,2025-05-01,20:27,Yes,ATD204119,18,Female,Bilbao,Bus,4,28.13,44.09,74.84,Festival App,Indie,3,Artist E,6.9,4,3,5,No
TCK106528,General,80,2025-02-18,2025-05-01,18:42,Yes,ATD206528,39,Other,Madrid,Train,2,21.13,5.34,24.57,Cash,Rock,2,Artist E,8.1,5,2,6,Yes
TCK103089,General,80,2025-03-21,2025-05-02,17:23,Yes,ATD203089,46,Other,Valencia,Train,1,9.97,27.3,54.91,Cash,Hip-Hop,1,Artist D,3.6,1,1,6,Yes
TCK107572,VIP,150,2025-03-11,2025-05-02,21:44,Yes,ATD207572,39,Other,Sevilla,Plane,2,10.16,11.73,34.01,Festival App,Reggaeton,3,Artist B,4.9,8,10,9,Yes
TCK100951,General,80,2025-02-25,2025-05-02,19:04,Yes,ATD200951,43,Male,Zaragoza,Plane,5,33.89,58.02,38.34,Festival App,Electronic,2,Artist B,9.5,6,6,1,No
TCK105161,VIP,150,2025-04-21,2025-05-01,22:01,Yes,ATD205161,23,Female,Zaragoza,Other,3,17.05,40.89,88.02,Festival App,Electronic,1,Artist E,7.9,6,6,9,No
TCK107459,3-day Pass,200,2025-04-06,2025-05-02,14:36,Yes,ATD207459,45,Female,Zaragoza,Plane,4,48.55,35.08,87.11,Cash,Rock,4,Artist A,11.1,6,3,4,No
TCK100007,General,80,2025-04-21,2025-05-01,20:11,Yes,ATD200007,30,Male,Madrid,Car,1,41.94,24.64,20.98,Festival App,Pop,2,Artist A,8.6,4,2,9,No
TCK104438,VIP,150,2025-04-27,2025-05-03,18:22,Yes,ATD204438,28,Other,Valencia,Other,5,12.43,7.49,22.23,Card,Indie,2,Artist A,2.9,4,7,4,Yes
TCK107026,General,80,2025-03-17,2025-05-01,17:11,Yes,ATD207026,56,Female,Malaga,Train,5,5.03,53.31,34.47,Cash,Reggaeton,2,Artist A,3.8,6,8,6,Yes
TCK109242,3-day Pass,200,2025-03-01,2025-05-01,22:51,Yes,ATD209242,20,Male,Zaragoza,Plane,3,43.24,19.5,94.71,Card,Reggaeton,4,Artist B,11.2,2,3,5,Yes
TCK100885,VIP,150,2025-03-24,2025-05-01,15:44,Yes,ATD200885,18,Female,Zaragoza,Plane,1,14.03,31.25,79.77,Cash,Pop,4,Artist A,11.6,10,5,2,No
TCK106206,VIP,150,2025-03-31,2025-05-02,19:22,Yes,ATD206206,24,Male,Malaga,Car,4,1.48,5.14,77.95,Card,Indie,3,Artist C,3.2,4,10,3,Yes
TCK102045,General,80,2025-02-19,2025-05-02,20:13,Yes,ATD202045,35,Female,Zaragoza,Plane,3,44.29,19.81,74.55,Festival App,Reggaeton,2,Artist B,3.9,6,8,5,No
TCK101080,VIP,150,2025-04-10,2025-05-01,16:15,Yes,ATD201080,49,Female,Bilbao,Other,4,34.5,5.61,6.09,Festival App,Reggaeton,4,Artist E,11.1,2,2,7,Yes
TCK105893,3-day Pass,200,2025-04-09,2025-05-03,19:24,Yes,ATD205893,47,Other,Barcelona,Other,1,13.84,45.46,51.55,Festival App,Pop,2,Artist C,11.0,4,8,3,Yes
TCK106249,3-day Pass,200,2025-03-08,2025-05-03,22:06,Yes,ATD206249,38,Female,Barcelona,Plane,3,27.95,52.04,10.76,Card,Reggaeton,1,Artist E,9.3,1,3,2,Yes
TCK102475,General,80,2025-04-29,2025-05-01,22:23,Yes,ATD202475,52,Female,Zaragoza,Other,2,29.89,9.48,70.42,Cash,Reggaeton,2,Artist A,10.3,10,9,4,Yes
TCK106252,VIP,150,2025-04-30,2025-05-02,15:35,Yes,ATD206252,48,Other,Malaga,Bus,2,23.29,37.73,62.07,Festival App,Hip-Hop,1,Artist D,7.9,4,2,7,Yes
TCK104365,VIP,150,2025-02-25,2025-05-03,14:18,No,ATD204365,19,Male,Bilbao,Car,2,47.45,26.92,52.32,Festival App,Reggaeton,3,Artist C,2.0,7,4,7,No
TCK102356,General,80,2025-04-12,2025-05-01,18:41,Yes,ATD202356,18,Male,Sevilla,Car,2,37.89,49.45,44.64,Festival App,Pop,1,Artist C,2.3,3,4,4,No
TCK109091,3-day Pass,200,2025-02-07,2025-05-01,16:09,Yes,ATD209091,55,Female,Madrid,Bus,3,32.89,50.75,88.11,Card,Hip-Hop,4,Artist E,6.8,2,10,5,No
TCK105934,VIP,150,2025-02-07,2025-05-03,20:37,Yes,ATD205934,46,Female,Valencia,Train,4,13.92,33.42,84.79,Card,Hip-Hop,2,Artist E,5.7,2,1,2,No
TCK105204,3-day Pass,200,2025-02-21,2025-05-03,17:07,Yes,ATD205204,55,Female,Sevilla,Other,4,38.68,47.36,32.75,Card,Pop,2,Artist B,6.2,6,8,3,No
TCK106724,VIP,150,2025-03-06,2025-05-03,14:27,Yes,ATD206724,28,Male,Madrid,Other,3,40.68,38.24,47.83,Cash,Pop,3,Artist B,8.5,4,9,6,Yes
TCK103003,VIP,150,2025-03-24,2025-05-02,15:14,Yes,ATD203003,56,Female,Madrid,Bus,4,37.74,21.0,40.17,Card,Pop,2,Artist D,7.5,5,4,2,No
TCK102229,General,80,2025-03-15,2025-05-02,21:52,Yes,ATD202229,21,Other,Barcelona,Car,3,4.87,57.18,85.22,Card,Electronic,1,Artist E,6.3,2,4,4,No
TCK103082,3-day Pass,200,2025-02-25,2025-05-01,17:34,Yes,ATD203082,39,Male,Barcelona,Bus,3,31.32,59.71,38.06,Card,Electronic,1,Artist B,3.0,10,8,9,Yes
TCK101143,General,80,2025-04-17,2025-05-03,21:28,Yes,ATD201143,47,Other,Madrid,Car,2,38.33,43.96,20.42,Cash,Pop,2,Artist A,3.9,2,10,1,No
TCK108583,3-day Pass,200,2025-02-22,2025-05-02,21:45,Yes,ATD208583,32,Male,Sevilla,Plane,4,20.17,24.33,72.25,Cash,Indie,4,Artist D,5.1,1,8,4,No
TCK105725,General,80,2025-02-16,2025-05-02,20:54,Yes,ATD205725,30,Other,Bilbao,Train,3,47.45,13.06,46.08,Cash,Pop,3,Artist A,5.3,4,4,1,Yes
TCK102206,General,80,2025-03-04,2025-05-02,16:54,Yes,ATD202206,52,Other,Sevilla,Other,5,24.31,57.78,59.92,Card,Hip-Hop,1,Artist D,6.3,6,10,1,Yes
TCK101441,3-day Pass,200,2025-03-14,2025-05-03,17:54,Yes,ATD201441,49,Other,Valencia,Other,1,46.44,38.36,51.37,Festival App,Hip-Hop,1,Artist E,9.5,7,5,1,Yes
TCK107944,VIP,150,2025-02-26,2025-05-02,17:41,Yes,ATD207944,34,Female,Bilbao,Bus,5,3.5,50.55,11.73,Cash,Electronic,2,Artist C,11.3,4,10,8,Yes
TCK106887,General,80,2025-03-12,2025-05-02,21:58,No,ATD206887,25,Female,Sevilla,Train,5,17.62,13.41,22.69,Cash,Electronic,1,Artist E,7.3,8,5,6,No
TCK107466,General,80,2025-04-12,2025-05-01,21:08,Yes,ATD207466,39,Female,Malaga,Other,1,49.73,19.64,15.96,Card,Reggaeton,4,Artist B,8.8,2,10,9,No
TCK108149,General,80,2025-04-26,2025-05-02,19:28,Yes,ATD208149,59,Male,Madrid,Train,5,3.52,42.29,83.41,Cash,hiphop,2,Artist E,8.2,6,4,10,Yes
TCK108809,General,80,2025-02-15,2025-05-02,19:36,Yes,ATD208809,30,Male,Sevilla,Plane,5,31.12,47.91,1.48,Card,Reggaeton,3,Artist B,5.8,8,1,3,No
TCK107691,General,80,2025-02-05,2025-05-02,21:11,Yes,ATD207691,54,Other,Barcelona,Train,5,34.25,49.66,73.4,Cash,Hip-Hop,2,Artist E,3.6,10,9,7,Yes
TCK106104,General,80,2025-02-06,2025-05-01,17:56,Yes,ATD206104,56,Other,Barcelona,Car,3,16.53,19.25,65.82,Festival App,Reggaeton,4,Artist B,9.0,8,6,7,Yes
TCK100741,VIP,150,2025-03-17,2025-05-02,21:15,Yes,ATD200741,35,Male,Valencia,Car,2,26.16,49.48,81.92,Festival App,Rock,1,Artist A,10.7,8,5,5,No
TCK103473,VIP,150,2025-02-26,2025-05-02,21:23,Yes,ATD203473,37,Other,Zaragoza,Plane,1,31.39,24.48,70.98,Cash,Indie,4,Artist B,7.3,2,10,7,Yes
TCK102217,General,80,2025-04-30,2025-05-02,16:27,Yes,ATD202217,44,Female,Zaragoza,Car,1,35.22,14.23,92.41,Cash,Indie,1,Artist E,8.1,1,8,3,Yes
TCK104248,VIP,150,2025-03-13,2025-05-01,19:56,Yes,ATD204248,58,Male,Barcelona,Car,5,6.55,32.27,12.24,Festival App,Reggaeton,3,Artist C,10.4,2,5,8,Yes
TCK108568,VIP,150,2025-04-21,2025-05-03,20:57,Yes,ATD208568,44,Other,Bilbao,Plane,3,25.35,35.82,18.19,Card,Indie,4,Artist A,7.9,5,8,6,No
TCK106479,General,80,2025-02-03,2025-05-03,21:33,Yes,ATD206479,55,Female,Sevilla,Plane,3,27.17,9.21,20.67,Cash,Reggaeton,2,Artist E,11.2,3,3,4,No
TCK104764,General,80,2025-03-13,2025-05-03,19:25,Yes,ATD204764,24,Female,Zaragoza,Train,2,12.52,42.78,51.83,Card,Indie,2,Artist C,7.2,10,8,1,No
TCK101281,General,80,2025-03-26,2025-05-01,21:46,Yes,ATD201281,48,Female,Barcelona,Other,4,20.56,29.4,3.29,Card,Pop,2,Artist B,3.6,8,6,1,Yes
TCK106880,General,80,2025-04-20,2025-05-02,15:23,Yes,ATD206880,32,Other,Barcelona,Car,4,19.62,36.56,20.67,Cash,Indie,2,Artist A,7.9,7,10,10,Yes
TCK103643,General,80,2025-04-26,2025-05-02,14:36,Yes,ATD203643,36,Other,Valencia,Train,3,23.35,29.98,57.22,Cash,Electronic,3,Artist C,10.8,4,8,2,Yes
TCK105546,VIP,150,2025-02-09,2025-05-01,17:21,Yes,ATD205546,58,Male,Valencia,Train,2,8.92,58.52,24.05,Cash,Rock,4,Artist B,4.4,2,2,7,Yes
TCK104599,VIP,150,2025-04-12,2025-05-02,17:30,Yes,ATD204599,57,Other,Zaragoza,Bus,5,24.94,13.3,27.37,Festival App,Indie,1,Artist C,4.3,5,7,5,No
TCK106564,General,80,2025-03-03,2025-05-02,21:59,Yes,ATD206564,40,Other,Bilbao,Train,5,34.58,25.6,64.11,Card,Pop,3,Artist B,11.0,5,10,8,Yes
TCK103931,VIP,150,2025-02-21,2025-05-01,14:55,Yes,ATD203931,19,Female,Sevilla,Other,3,16.59,6.59,1.96,Card,Electronic,2,Artist E,5.8,6,2,10,No
TCK104273,VIP,150,2025-04-05,2025-05-03,22:44,No,ATD204273,19,Female,Barcelona,Bus,4,10.23,9.41,4.05,Card,Indie,3,Artist D,5.8,2,9,9,No
TCK107660,VIP,150,2025-03-01,2025-05-03,14:52,Yes,ATD207660,54,Other,Barcelona,Train,2,38.57,44.47,99.85,Card,Rock,2,Artist C,8.8,10,7,2,No
