ticket_id,ticket_id_id
TCK101413,1664
TCK104241,1665
TCK105107,1666
TCK103311,1667
TCK103547,1668
TCK102920,1669
TCK102019,1670
TCK102550,1671
TCK104962,1672
TCK100125,1673
TCK109134,1674
TCK105875,1675
TCK106075,1676
TCK106368,1677
TCK105252,1678
TCK104120,1679
TCK104188,1680
TCK104316,1681
TCK107386,1682
TCK101427,1683
TCK103733,1684
TCK105133,1685
TCK107323,1686
TCK107605,1687
TCK106121,1688
TCK100978,1689
TCK103913,1690
TCK104620,1691
TCK107296,1692
TCK102186,1693
TCK103235,1694
TCK102051,1695
TCK106534,1696
TCK108258,1697
TCK103744,1698
TCK108796,1699
TCK108391,1700
TCK108687,1701
TCK107552,1702
TCK102468,1703
TCK100825,1704
TCK103507,1705
TCK105174,1706
TCK106979,1707
TCK103064,1708
TCK100453,1709
TCK102430,1710
TCK103403,1711
TCK102814,1712
TCK104538,1713
TCK100612,1714
TCK106699,1715
TCK100793,1716
TCK102849,1717
TCK101543,1718
TCK104597,1719
TCK100149,1720
TCK100373,1721
TCK100884,1722
TCK102015,1723
TCK102299,1724
TCK108695,1725
TCK101637,1726
TCK106746,1727
TCK109221,1728
TCK109036,1729
TCK104613,1730
TCK103450,1731
TCK100228,1732
TCK104544,1733
TCK107985,1734
TCK102821,1735
TCK103922,1736
TCK104312,1737
TCK103456,1738
TCK107744,1739
TCK102182,1740
TCK102654,1741
TCK108706,1742
TCK103012,1743
TCK102483,1744
TCK107717,1745
TCK101955,1746
TCK106218,1747
TCK101108,1748
TCK102199,1749
TCK109210,1750
TCK104031,1751
TCK101320,1752
TCK103669,1753
TCK104130,1754
TCK105279,1755
TCK100482,1756
TCK104592,1757
TCK101632,1758
TCK108870,1759
TCK104708,1760
TCK107984,1761
TCK105816,1762
TCK105706,1763
TCK107915,1764
TCK105786,1765
TCK100304,1766
TCK103789,1767
TCK101190,1768
TCK102243,1769
TCK106336,1770
TCK101301,1771
TCK104782,1772
TCK104480,1773
TCK105005,1774
TCK104556,1775
TCK100626,1776
TCK101654,1777
TCK103026,1778
TCK101027,1779
TCK100457,1780
TCK104234,1781
TCK103991,1782
TCK100578,1783
TCK103328,1784
TCK102006,1785
TCK105083,1786
TCK105996,1787
TCK100874,1788
TCK101250,1789
TCK103308,1790
TCK108436,1791
TCK106991,1792
TCK104923,1793
TCK103656,1794
TCK102442,1795
TCK105575,1796
TCK100608,1797
TCK105813,1798
TCK102248,1799
TCK107231,1800
TCK108592,1801
TCK102766,1802
TCK105185,1803
TCK107501,1804
TCK104700,1805
TCK107308,1806
TCK108466,1807
TCK108434,1808
TCK106062,1809
TCK102329,1810
TCK101659,1811
TCK107570,1812
TCK106295,1813
TCK101085,1814
TCK108288,1815
TCK105089,1816
TCK108501,1817
TCK100826,1818
TCK108904,1819
TCK103677,1820
TCK100071,1821
TCK105806,1822
TCK101081,1823
TCK108722,1824
TCK107209,1825
TCK108901,1826
TCK104582,1827
TCK100902,1828
TCK100649,1829
TCK103120,1830
TCK104109,1831
TCK108833,1832
TCK102495,1833
TCK108956,1834
TCK102674,1835
TCK107099,1836
TCK100679,1837
TCK100772,1838
TCK106042,1839
TCK102726,1840
TCK101134,1841
TCK100881,1842
TCK104268,1843
TCK102995,1844
TCK104765,1845
TCK104617,1846
TCK104415,1847
TCK106882,1848
TCK107448,1849
TCK106782,1850
TCK107987,1851
TCK106721,1852
TCK101691,1853
TCK104376,1854
TCK108937,1855
TCK102697,1856
TCK103777,1857
TCK107961,1858
TCK106671,1859
TCK100013,1860
TCK102853,1861
TCK101001,1862
TCK102556,1863
TCK106147,1864
TCK108230,1865
TCK102522,1866
TCK103995,1867
TCK101067,1868
TCK100220,1869
TCK101435,1870
TCK103017,1871
TCK104190,1872
TCK103782,1873
TCK104921,1874
TCK106056,1875
TCK104715,1876
TCK106401,1877
TCK101789,1878
TCK103094,1879
TCK101132,1880
TCK104693,1881
TCK107435,1882
TCK100178,1883
TCK106941,1884
TCK105141,1885
TCK107548,1886
TCK102655,1887
TCK106193,1888
TCK107731,1889
TCK106052,1890
TCK103339,1891
TCK101988,1892
TCK100320,1893
TCK104971,1894
TCK104382,1895
TCK108554,1896
TCK106696,1897
TCK104947,1898
TCK108957,1899
TCK103286,1900
TCK108295,1901
TCK104245,1902
TCK106878,1903
TCK101567,1904
TCK107100,1905
TCK106556,1906
TCK102044,1907
TCK100939,1908
TCK101628,1909
TCK105863,1910
TCK107281,1911
TCK108454,1912
TCK104357,1913
TCK101431,1914
TCK107437,1915
TCK107240,1916
TCK105489,1917
TCK109076,1918
TCK105387,1919
TCK108228,1920
TCK100833,1921
TCK103351,1922
TCK107629,1923
TCK108489,1924
TCK105207,1925
TCK101592,1926
TCK108443,1927
TCK100564,1928
TCK104626,1929
TCK108150,1930
TCK103946,1931
TCK101641,1932
TCK105639,1933
TCK101969,1934
TCK102162,1935
TCK101607,1936
TCK100638,1937
TCK101294,1938
TCK104308,1939
TCK104372,1940
TCK100068,1941
TCK102705,1942
TCK105312,1943
TCK108865,1944
TCK100147,1945
TCK102032,1946
TCK100041,1947
TCK108614,1948
TCK103781,1949
TCK104079,1950
TCK100313,1951
TCK104440,1952
TCK102478,1953
TCK105635,1954
TCK103684,1955
TCK105824,1956
TCK106811,1957
TCK108704,1958
TCK105854,1959
TCK105762,1960
TCK102883,1961
TCK103323,1962
TCK103591,1963
TCK106396,1964
TCK102767,1965
TCK103406,1966
TCK108402,1967
TCK104370,1968
TCK100227,1969
TCK101187,1970
TCK101317,1971
TCK102314,1972
TCK100408,1973
TCK100854,1974
TCK104324,1975
TCK107790,1976
TCK103712,1977
TCK106661,1978
TCK102623,1979
TCK106275,1980
TCK108411,1981
TCK104561,1982
TCK102410,1983
TCK107505,1984
TCK106985,1985
TCK107086,1986
TCK105148,1987
TCK108633,1988
TCK101350,1989
TCK106599,1990
TCK102271,1991
TCK104532,1992
TCK109240,1993
TCK103209,1994
TCK102558,1995
TCK105491,1996
TCK108878,1997
TCK101986,1998
TCK105530,1999
TCK108235,2000
TCK104328,2001
TCK102928,2002
TCK107606,2003
TCK102306,2004
TCK108502,2005
TCK105151,2006
TCK101997,2007
TCK108072,2008
TCK103562,2009
TCK100781,2010
TCK106434,2011
TCK103191,2012
TCK105554,2013
TCK104484,2014
TCK103006,2015
TCK101292,2016
TCK103696,2017
TCK100897,2018
TCK101548,2019
TCK104686,2020
TCK105650,2021
TCK100806,2022
TCK103241,2023
TCK100288,2024
TCK100370,2025
TCK101300,2026
TCK105345,2027
TCK107843,2028
TCK103111,2029
TCK106262,2030
TCK107324,2031
TCK106176,2032
TCK103987,2033
TCK108557,2034
TCK108543,2035
TCK108246,2036
TCK105576,2037
TCK104249,2038
TCK100384,2039
TCK107592,2040
TCK108907,2041
TCK105728,2042
TCK107692,2043
TCK103266,2044
TCK105137,2045
TCK100047,2046
TCK102629,2047
TCK108628,2048
TCK102968,2049
TCK101702,2050
TCK103065,2051
TCK101063,2052
TCK101960,2053
TCK106331,2054
TCK102756,2055
TCK100167,2056
TCK103602,2057
TCK103020,2058
TCK104152,2059
TCK108535,2060
TCK102786,2061
TCK104587,2062
TCK100451,2063
TCK103924,2064
TCK102626,2065
TCK105400,2066
TCK107633,2067
TCK104009,2068
TCK108261,2069
TCK108348,2070
TCK101611,2071
TCK109009,2072
TCK102119,2073
TCK106446,2074
TCK105708,2075
TCK101356,2076
TCK108266,2077
TCK106200,2078
TCK108645,2079
TCK100947,2080
TCK104839,2081
TCK103001,2082
TCK108758,2083
TCK105069,2084
TCK100937,2085
TCK100081,2086
TCK105758,2087
TCK102043,2088
TCK100156,2089
TCK104604,2090
TCK103071,2091
TCK102736,2092
TCK101008,2093
TCK107821,2094
TCK100143,2095
TCK104586,2096
TCK108946,2097
TCK102117,2098
TCK104750,2099
TCK105181,2100
TCK101451,2101
TCK108634,2102
TCK107350,2103
TCK108352,2104
TCK101510,2105
TCK108205,2106
TCK105612,2107
TCK104084,2108
TCK104374,2109
TCK107034,2110
TCK102124,2111
TCK107241,2112
TCK105427,2113
TCK100996,2114
TCK105596,2115
TCK107962,2116
TCK102872,2117
TCK107449,2118
TCK106646,2119
TCK101369,2120
TCK107422,2121
TCK101370,2122
TCK101665,2123
TCK106957,2124
TCK107650,2125
TCK105843,2126
TCK100326,2127
TCK101718,2128
TCK102439,2129
TCK106131,2130
TCK105764,2131
TCK108018,2132
TCK106143,2133
TCK108624,2134
TCK104008,2135
TCK104573,2136
TCK102067,2137
TCK106512,2138
TCK107518,2139
TCK107558,2140
TCK106595,2141
TCK107906,2142
TCK100335,2143
TCK100448,2144
TCK105095,2145
TCK102535,2146
TCK104739,2147
TCK100207,2148
TCK102049,2149
TCK107795,2150
TCK102310,2151
TCK105623,2152
TCK107202,2153
TCK102319,2154
TCK105828,2155
TCK106621,2156
TCK102150,2157
TCK102806,2158
TCK103195,2159
TCK108530,2160
TCK106896,2161
TCK101626,2162
TCK103290,2163
TCK108593,2164
TCK105702,2165
TCK100714,2166
TCK107215,2167
TCK106118,2168
TCK100369,2169
TCK101907,2170
TCK103342,2171
TCK101831,2172
TCK107075,2173
TCK104766,2174
TCK105120,2175
TCK108125,2176
TCK103787,2177
TCK104703,2178
TCK102916,2179
TCK100285,2180
TCK103288,2181
TCK107178,2182
TCK105321,2183
TCK100995,2184
TCK100702,2185
TCK107234,2186
TCK108608,2187
TCK100566,2188
TCK106101,2189
TCK103504,2190
TCK104825,2191
TCK107376,2192
TCK103765,2193
TCK103264,2194
TCK105237,2195
TCK103852,2196
TCK106674,2197
TCK100548,2198
TCK101095,2199
TCK104247,2200
TCK104727,2201
TCK100075,2202
TCK100250,2203
TCK107275,2204
TCK105182,2205
TCK108933,2206
TCK105694,2207
TCK105653,2208
TCK104710,2209
TCK102407,2210
TCK106870,2211
TCK105111,2212
TCK103314,2213
TCK100468,2214
TCK106194,2215
TCK106917,2216
TCK103114,2217
TCK100851,2218
TCK102436,2219
TCK107800,2220
TCK100027,2221
TCK101259,2222
TCK106140,2223
TCK102716,2224
TCK106202,2225
TCK100869,2226
TCK102012,2227
TCK100236,2228
TCK107905,2229
TCK107582,2230
TCK105515,2231
TCK103864,2232
TCK104650,2233
TCK102665,2234
TCK100221,2235
TCK107919,2236
TCK101827,2237
TCK105205,2238
TCK100642,2239
TCK103935,2240
TCK102211,2241
TCK107562,2242
TCK103590,2243
TCK105433,2244
TCK105598,2245
TCK100803,2246
TCK104590,2247
TCK104159,2248
TCK100025,2249
TCK102784,2250
TCK104948,2251
TCK107335,2252
TCK104355,2253
TCK107135,2254
TCK103736,2255
TCK103203,2256
TCK107622,2257
TCK100859,2258
TCK103686,2259
TCK101600,2260
TCK109030,2261
TCK104032,2262
TCK109027,2263
TCK101161,2264
TCK106931,2265
TCK107722,2266
TCK109088,2267
TCK103873,2268
TCK103506,2269
TCK106141,2270
TCK107421,2271
TCK105071,2272
TCK108127,2273
TCK100141,2274
TCK101297,2275
TCK107510,2276
TCK100436,2277
TCK101468,2278
TCK100925,2279
TCK108927,2280
TCK106007,2281
TCK106440,2282
TCK101112,2283
TCK101544,2284
TCK102706,2285
TCK103441,2286
TCK106745,2287
TCK109137,2288
TCK102036,2289
TCK107152,2290
TCK106302,2291
TCK100327,2292
TCK105917,2293
TCK100596,2294
TCK101150,2295
TCK105933,2296
TCK105866,2297
TCK108670,2298
TCK107162,2299
TCK106248,2300
TCK100834,2301
TCK101621,2302
TCK103565,2303
TCK109273,2304
TCK105048,2305
TCK101987,2306
TCK105200,2307
TCK101530,2308
TCK107983,2309
TCK100389,2310
TCK108353,2311
TCK100478,2312
TCK101741,2313
TCK106448,2314
TCK101856,2315
TCK101243,2316
TCK107826,2317
TCK103561,2318
TCK105386,2319
TCK100490,2320
TCK108004,2321
TCK102836,2322
TCK104203,2323
TCK104416,2324
TCK108313,2325
TCK107168,2326
TCK106547,2327
TCK105802,2328
TCK107424,2329
TCK104754,2330
TCK103901,2331
TCK101217,2332
TCK103154,2333
TCK100849,2334
TCK101939,2335
TCK106285,2336
TCK104772,2337
TCK102231,2338
TCK104164,2339
TCK104202,2340
TCK101504,2341
TCK101793,2342
TCK104549,2343
TCK108811,2344
TCK103982,2345
TCK103118,2346
TCK100911,2347
TCK100491,2348
TCK106747,2349
TCK100795,2350
TCK108357,2351
TCK103405,2352
TCK101045,2353
TCK108036,2354
TCK101920,2355
TCK108195,2356
TCK103977,2357
TCK101318,2358
TCK102936,2359
TCK106371,2360
TCK106004,2361
TCK102087,2362
TCK107285,2363
TCK104951,2364
TCK109189,2365
TCK102503,2366
TCK105679,2367
TCK105747,2368
TCK105743,2369
TCK102877,2370
TCK102585,2371
TCK103685,2372
TCK102293,2373
TCK100376,2374
TCK108854,2375
TCK103147,2376
TCK100428,2377
TCK101111,2378
TCK108324,2379
TCK101603,2380
TCK107823,2381
TCK106871,2382
TCK102283,2383
TCK101936,2384
TCK106539,2385
TCK108252,2386
TCK105251,2387
TCK104776,2388
TCK106665,2389
TCK104707,2390
TCK102996,2391
TCK103952,2392
TCK100122,2393
TCK102396,2394
TCK103410,2395
TCK101474,2396
TCK106744,2397
TCK100707,2398
TCK105954,2399
TCK108508,2400
TCK100927,2401
TCK106214,2402
TCK108830,2403
TCK108842,2404
TCK108559,2405
TCK104258,2406
TCK106519,2407
TCK107331,2408
TCK100808,2409
TCK107889,2410
TCK106670,2411
TCK108676,2412
TCK107107,2413
TCK105264,2414
TCK107119,2415
TCK105177,2416
TCK106239,2417
TCK104233,2418
TCK104187,2419
TCK100952,2420
TCK109320,2421
TCK100066,2422
TCK105064,2423
TCK104664,2424
TCK102021,2425
TCK106827,2426
TCK104107,2427
TCK108325,2428
TCK101802,2429
TCK104389,2430
TCK108835,2431
TCK107498,2432
TCK103512,2433
TCK103874,2434
TCK108007,2435
TCK101797,2436
TCK100727,2437
TCK103451,2438
TCK103581,2439
TCK102809,2440
TCK105317,2441
TCK103616,2442
TCK103835,2443
TCK104980,2444
TCK100277,2445
TCK108321,2446
TCK101072,2447
TCK107930,2448
TCK103109,2449
TCK108741,2450
TCK106326,2451
TCK104870,2452
TCK103200,2453
TCK100629,2454
TCK105178,2455
TCK103066,2456
TCK105560,2457
TCK102720,2458
TCK104123,2459
TCK103846,2460
TCK105498,2461
TCK108605,2462
TCK105865,2463
TCK108426,2464
TCK100941,2465
TCK103662,2466
TCK106578,2467
TCK100547,2468
TCK109132,2469
TCK108573,2470
TCK107845,2471
TCK102641,2472
TCK100856,2473
TCK105568,2474
TCK103610,2475
TCK103515,2476
TCK100731,2477
TCK102559,2478
TCK100052,2479
TCK101863,2480
TCK109066,2481
TCK104550,2482
TCK103569,2483
TCK104530,2484
TCK103700,2485
TCK101390,2486
TCK106096,2487
TCK101195,2488
TCK108553,2489
TCK104017,2490
TCK108827,2491
TCK108078,2492
TCK100217,2493
TCK102289,2494
TCK104506,2495
TCK108448,2496
TCK108385,2497
TCK101210,2498
TCK103087,2499
TCK105035,2500
TCK100101,2501
TCK107591,2502
TCK109120,2503
TCK104552,2504
TCK102072,2505
TCK102617,2506
TCK107958,2507
TCK107352,2508
TCK104892,2509
TCK101213,2510
TCK103443,2511
TCK100060,2512
TCK104311,2513
TCK100813,2514
TCK106914,2515
TCK104490,2516
TCK101942,2517
TCK107802,2518
TCK106715,2519
TCK105559,2520
TCK100395,2521
TCK102719,2522
TCK101839,2523
TCK101924,2524
TCK102207,2525
TCK108754,2526
TCK106340,2527
TCK100042,2528
TCK107364,2529
TCK103029,2530
TCK106632,2531
TCK108565,2532
TCK107389,2533
TCK104305,2534
TCK109255,2535
TCK105215,2536
TCK101906,2537
TCK105159,2538
TCK100634,2539
TCK107169,2540
TCK101523,2541
TCK109099,2542
TCK103498,2543
TCK100985,2544
TCK105050,2545
TCK105908,2546
TCK107265,2547
TCK108595,2548
TCK105640,2549
TCK105567,2550
TCK107745,2551
TCK106916,2552
TCK106330,2553
TCK102852,2554
TCK105931,2555
TCK102775,2556
TCK106270,2557
TCK107863,2558
TCK102459,2559
TCK100090,2560
TCK105752,2561
TCK102929,2562
TCK106869,2563
TCK104478,2564
TCK109028,2565
TCK106542,2566
TCK104682,2567
TCK106579,2568
TCK106175,2569
TCK102192,2570
TCK100187,2571
TCK108147,2572
TCK106522,2573
TCK100847,2574
TCK102330,2575
TCK102294,2576
TCK105814,2577
TCK106106,2578
TCK101263,2579
TCK108363,2580
TCK108896,2581
TCK105013,2582
TCK103960,2583
TCK109158,2584
TCK102132,2585
TCK102956,2586
TCK104276,2587
TCK102224,2588
TCK100750,2589
TCK108065,2590
TCK104094,2591
TCK102587,2592
TCK106261,2593
TCK101540,2594
TCK107369,2595
TCK109183,2596
TCK109161,2597
TCK104562,2598
TCK107210,2599
TCK103250,2600
TCK104534,2601
TCK106082,2602
TCK106135,2603
TCK104572,2604
TCK107414,2605
TCK107082,2606
TCK101237,2607
TCK105565,2608
TCK108056,2609
TCK102441,2610
TCK104217,2611
TCK108983,2612
TCK103287,2613
TCK101640,2614
TCK107444,2615
TCK103431,2616
TCK107517,2617
TCK103295,2618
TCK109216,2619
TCK106969,2620
TCK102848,2621
TCK101985,2622
TCK107000,2623
TCK106008,2624
TCK102548,2625
TCK107433,2626
TCK105350,2627
TCK109303,2628
TCK102079,2629
TCK103249,2630
TCK108049,2631
TCK106501,2632
TCK108452,2633
TCK106569,2634
TCK104569,2635
TCK107627,2636
TCK104804,2637
TCK104371,2638
TCK103811,2639
TCK105895,2640
TCK108336,2641
TCK101191,2642
TCK101126,2643
TCK102800,2644
TCK106503,2645
TCK100332,2646
TCK106613,2647
TCK100108,2648
TCK107156,2649
TCK109159,2650
TCK103344,2651
TCK102650,2652
TCK107855,2653
TCK101520,2654
TCK105388,2655
TCK106990,2656
TCK107066,2657
TCK105329,2658
TCK101495,2659
TCK105393,2660
TCK101715,2661
TCK100298,2662
TCK105051,2663
TCK102627,2664
TCK101077,2665
TCK104381,2666
TCK108771,2667
TCK104004,2668
TCK103004,2669
TCK108058,2670
TCK100501,2671
TCK102688,2672
TCK101787,2673
TCK100730,2674
TCK103955,2675
TCK102678,2676
TCK109291,2677
TCK102671,2678
TCK108567,2679
TCK101235,2680
TCK107898,2681
TCK103575,2682
TCK102432,2683
TCK103146,2684
TCK108347,2685
TCK101249,2686
TCK109023,2687
TCK105457,2688
TCK105418,2689
TCK108847,2690
TCK103871,2691
TCK104972,2692
TCK108354,2693
TCK105649,2694
TCK108922,2695
TCK106864,2696
TCK102884,2697
TCK105175,2698
TCK100950,2699
TCK102798,2700
TCK103530,2701
TCK106532,2702
TCK101446,2703
TCK102425,2704
TCK101402,2705
TCK104327,2706
TCK101767,2707
TCK107760,2708
TCK101287,2709
TCK106292,2710
TCK101958,2711
TCK108096,2712
TCK108430,2713
TCK108427,2714
TCK108882,2715
TCK105244,2716
TCK100502,2717
TCK100554,2718
TCK102564,2719
TCK104830,2720
TCK108233,2721
TCK103624,2722
TCK103894,2723
TCK101631,2724
TCK106438,2725
TCK107678,2726
TCK103884,2727
TCK103914,2728
TCK106779,2729
TCK108527,2730
TCK102998,2731
TCK105550,2732
TCK103742,2733
TCK107061,2734
TCK100970,2735
TCK104471,2736
TCK106986,2737
TCK106444,2738
TCK102963,2739
TCK104833,2740
TCK104575,2741
TCK106546,2742
TCK109018,2743
TCK103827,2744
TCK101777,2745
TCK103103,2746
TCK105777,2747
TCK108747,2748
TCK101943,2749
TCK102537,2750
TCK100532,2751
TCK107759,2752
TCK102370,2753
TCK105078,2754
TCK108328,2755
TCK102567,2756
TCK100838,2757
TCK105216,2758
TCK104001,2759
TCK103497,2760
TCK106866,2761
TCK101542,2762
TCK106488,2763
TCK103397,2764
TCK105723,2765
TCK103176,2766
TCK105521,2767
TCK103174,2768
TCK107432,2769
TCK105784,2770
TCK108113,2771
TCK107585,2772
TCK100260,2773
TCK106431,2774
TCK102305,2775
TCK101849,2776
TCK105519,2777
TCK100000,2778
TCK108017,2779
TCK106234,2780
TCK105102,2781
TCK105632,2782
TCK108112,2783
TCK109311,2784
TCK107967,2785
TCK107693,2786
TCK105651,2787
TCK105263,2788
TCK103957,2789
TCK105750,2790
TCK108871,2791
TCK101342,2792
TCK105034,2793
TCK103625,2794
TCK108156,2795
TCK108200,2796
TCK103196,2797
TCK104325,2798
TCK102321,2799
TCK103992,2800
TCK104200,2801
TCK106126,2802
TCK103631,2803
TCK106351,2804
TCK102354,2805
TCK104816,2806
TCK103085,2807
TCK108477,2808
TCK100144,2809
TCK103438,2810
TCK103055,2811
TCK103061,2812
TCK104117,2813
TCK100030,2814
TCK100011,2815
TCK105437,2816
TCK105659,2817
TCK101252,2818
TCK102417,2819
TCK106174,2820
TCK107793,2821
TCK103601,2822
TCK106567,2823
TCK106992,2824
TCK107892,2825
TCK106318,2826
TCK106525,2827
TCK108412,2828
TCK106095,2829
TCK107646,2830
TCK108919,2831
TCK103847,2832
TCK100176,2833
TCK100301,2834
TCK105705,2835
TCK108735,2836
TCK100355,2837
TCK106179,2838
TCK106314,2839
TCK105999,2840
TCK109034,2841
TCK107943,2842
TCK108562,2843
TCK100292,2844
TCK103740,2845
TCK102922,2846
TCK101550,2847
TCK107085,2848
TCK109286,2849
TCK100386,2850
TCK108680,2851
TCK108229,2852
TCK105385,2853
TCK108327,2854
TCK106594,2855
TCK101129,2856
TCK100503,2857
TCK102280,2858
TCK102257,2859
TCK108239,2860
TCK102882,2861
TCK109284,2862
TCK108418,2863
TCK107654,2864
TCK101698,2865
TCK101291,2866
TCK104767,2867
TCK107436,2868
TCK104322,2869
TCK107955,2870
TCK102038,2871
TCK106788,2872
TCK108108,2873
TCK109207,2874
TCK105017,2875
TCK107056,2876
TCK100393,2877
TCK102489,2878
TCK107980,2879
TCK100697,2880
TCK107704,2881
TCK101679,2882
TCK101476,2883
TCK105131,2884
TCK106110,2885
TCK104737,2886
TCK108635,2887
TCK106414,2888
TCK103494,2889
TCK105926,2890
TCK100635,2891
TCK102343,2892
TCK108311,2893
TCK103442,2894
TCK100585,2895
TCK104036,2896
TCK105478,2897
TCK106855,2898
TCK108051,2899
TCK105268,2900
TCK104965,2901
TCK102967,2902
TCK107015,2903
TCK101215,2904
TCK104784,2905
TCK103102,2906
TCK105277,2907
TCK105045,2908
TCK101634,2909
TCK102467,2910
TCK106415,2911
TCK106320,2912
TCK106757,2913
TCK108076,2914
TCK102458,2915
TCK100777,2916
TCK105680,2917
TCK108382,2918
TCK107483,2919
TCK104566,2920
TCK101434,2921
TCK100969,2922
TCK100805,2923
TCK108155,2924
TCK101819,2925
TCK104963,2926
TCK107301,2927
TCK108362,2928
TCK104487,2929
TCK106160,2930
TCK103390,2931
TCK107095,2932
TCK100766,2933
TCK107750,2934
TCK102164,2935
TCK108273,2936
TCK107986,2937
TCK106221,2938
TCK101254,2939
TCK100414,2940
TCK103347,2941
TCK100892,2942
TCK103620,2943
TCK105440,2944
TCK109178,2945
TCK102504,2946
TCK100998,2947
TCK109005,2948
TCK103457,2949
TCK104082,2950
TCK106874,2951
TCK106868,2952
TCK102861,2953
TCK105262,2954
TCK109000,2955
TCK107669,2956
TCK108062,2957
TCK108342,2958
TCK104689,2959
TCK108610,2960
TCK105375,2961
TCK106568,2962
TCK106697,2963
TCK104719,2964
TCK106616,2965
TCK104074,2966
TCK108395,2967
TCK102016,2968
TCK105445,2969
TCK105946,2970
TCK104615,2971
TCK100980,2972
TCK107378,2973
TCK104058,2974
TCK106376,2975
TCK102190,2976
TCK105431,2977
TCK104850,2978
TCK106996,2979
TCK102533,2980
TCK102796,2981
TCK101469,2982
TCK107560,2983
TCK100387,2984
TCK101003,2985
TCK102222,2986
TCK106877,2987
TCK107477,2988
TCK100282,2989
TCK106763,2990
TCK104486,2991
TCK104071,2992
TCK103302,2993
TCK100290,2994
TCK108355,2995
TCK100413,2996
TCK107133,2997
TCK108383,2998
TCK101585,2999
TCK108244,3000
TCK101560,3001
TCK106846,3002
TCK100180,3003
TCK106495,3004
TCK107400,3005
TCK108989,3006
TCK109277,3007
TCK103756,3008
TCK105070,3009
TCK106486,3010
TCK101389,3011
TCK109001,3012
TCK101425,3013
TCK106151,3014
TCK106755,3015
TCK109150,3016
TCK100725,3017
TCK101113,3018
TCK108795,3019
TCK106876,3020
TCK102924,3021
TCK107711,3022
TCK105775,3023
TCK100999,3024
TCK106385,3025
TCK101310,3026
TCK106730,3027
TCK101734,3028
TCK106662,3029
TCK102912,3030
TCK105494,3031
TCK100216,3032
TCK100464,3033
TCK103826,3034
TCK107932,3035
TCK107522,3036
TCK109198,3037
TCK107009,3038
TCK106760,3039
TCK101968,3040
TCK103062,3041
TCK105790,3042
TCK104792,3043
TCK103577,3044
TCK102053,3045
TCK101912,3046
TCK105335,3047
TCK102173,3048
TCK103525,3049
TCK103932,3050
TCK103715,3051
TCK102158,3052
TCK106921,3053
TCK102057,3054
TCK103776,3055
TCK105942,3056
TCK107773,3057
TCK108146,3058
TCK100973,3059
TCK106738,3060
TCK100257,3061
TCK108161,3062
TCK109074,3063
TCK101473,3064
TCK105637,3065
TCK108121,3066
TCK105434,3067
TCK108483,3068
TCK105365,3069
TCK109193,3070
TCK102437,3071
TCK108169,3072
TCK102724,3073
TCK102148,3074
TCK101593,3075
TCK105425,3076
TCK105532,3077
TCK106000,3078
TCK105424,3079
TCK101362,3080
TCK100837,3081
TCK100630,3082
TCK109041,3083
TCK107332,3084
TCK102699,3085
TCK105920,3086
TCK102106,3087
TCK101945,3088
TCK105145,3089
TCK108936,3090
TCK101141,3091
TCK107290,3092
TCK105477,3093
TCK106322,3094
TCK107933,3095
TCK103332,3096
TCK106687,3097
TCK103703,3098
TCK104151,3099
TCK106627,3100
TCK101707,3101
TCK105608,3102
TCK105509,3103
TCK106654,3104
TCK101019,3105
TCK101289,3106
TCK100689,3107
TCK102563,3108
TCK103370,3109
TCK107935,3110
TCK103959,3111
TCK104837,3112
TCK101695,3113
TCK103163,3114
TCK101784,3115
TCK101682,3116
TCK101746,3117
TCK107052,3118
TCK101487,3119
TCK103693,3120
TCK103018,3121
TCK105173,3122
TCK102008,3123
TCK106787,3124
TCK100698,3125
TCK101591,3126
TCK108756,3127
TCK102046,3128
TCK109165,3129
TCK105319,3130
TCK103348,3131
TCK109058,3132
TCK106128,3133
TCK102757,3134
TCK102013,3135
TCK109192,3136
TCK100003,3137
TCK105285,3138
TCK103916,3139
TCK107628,3140
TCK102395,3141
TCK106529,3142
TCK105088,3143
TCK102607,3144
TCK102891,3145
TCK106565,3146
TCK104814,3147
TCK109139,3148
TCK104677,3149
TCK105404,3150
TCK102358,3151
TCK105242,3152
TCK107833,3153
TCK106997,3154
TCK100063,3155
TCK108019,3156
TCK101713,3157
TCK105516,3158
TCK105938,3159
TCK105928,3160
TCK105412,3161
TCK100186,3162
TCK100853,3163
TCK103490,3164
TCK107384,3165
TCK109042,3166
TCK104041,3167
TCK103786,3168
TCK108143,3169
TCK108960,3170
TCK106482,3171
TCK108682,3172
TCK105395,3173
TCK100283,3174
TCK106596,3175
TCK101494,3176
TCK107727,3177
TCK103659,3178
TCK102621,3179
TCK105700,3180
TCK107228,3181
TCK100472,3182
TCK103772,3183
TCK109106,3184
TCK101685,3185
TCK107677,3186
TCK104696,3187
TCK106341,3188
TCK101919,3189
TCK109170,3190
TCK108749,3191
TCK103804,3192
TCK102542,3193
TCK108296,3194
TCK104436,3195
TCK107934,3196
TCK101010,3197
TCK103036,3198
TCK108528,3199
TCK100744,3200
TCK107663,3201
TCK100933,3202
TCK104338,3203
TCK106859,3204
TCK107039,3205
TCK105169,3206
TCK107482,3207
TCK105593,3208
TCK106580,3209
TCK104899,3210
TCK101705,3211
TCK102527,3212
TCK108059,3213
TCK100422,3214
TCK108492,3215
TCK103474,3216
TCK101442,3217
