ticket_id,ticket_type,ticket_price,purchase_date,attendance_date,entry_time,was_present,attendee_id,age,gender,origin_city,transport_used,group_size,food_expense,drink_expense,merch_expense,payment_method,favourite_genre,stages_visited,top_artist_seen,hours_spent,satisfaction_score,security_rating,cleanliness_rating,recommend_to_friend
TCK102351,3-day Pass,200,2025-02-17,2025-05-03,14:33:00,True,ATD202351,39,Male,Madrid,Other,5,15.19,6.33,23.8,cash ,Rock,2,Artist B,9.6,6.5,8.0,8.0,nO
TCK101084,1-day Pass,80,2025-03-23,2025-05-01,19:17:00,True,ATD201084,26,Male,Barcelona,Plane,4,5.73,51.99,24.65,Card,Electronic,3,Artist D,10.3,8.0,9.5,6.5,Yes
TCK104927,3-day Pass,80,2025-02-22,2025-05-03,22:37:00,True,ATD204927,50,Other,Sevilla,Bus,3,17.75,6.7,56.05,Cash,Pop,1,Artist C,5.7,8.0,8.0,6.5,Yes
TCK103074,3-day Pass,150,2025-04-15,2025-05-02,17:20:00,True,ATD203074,23,Other,Madrid,Bus,1,33.13,13.37,14.95,Cash,Rock,4,Artist C,7.7,9.5,8.0,6.5,nO
TCK104757,VIP,80,2025-04-11,2025-05-02,22:17:00,True,ATD204757,45,Other,Barcelona,Car,3,25.75,25.83,59.47,Festival App,Electronic,2,Artist C,10.4,9.5,6.5,5.0,nO
TCK105194,VIP,150,2025-03-11,2025-05-03,15:06:00,True,ATD205194,23,Male,Barcelona,Plane,4,15.8,56.69,29.57,cash ,Rock,4,Artist B,5.2,8.0,5.0,6.5,nO
TCK101539,1-day Pass,150,2025-03-07,2025-05-03,19:59:00,True,ATD201539,28,Male,Barcelona,Plane,5,45.1,45.76,12.58,Cash,Rock,2,Artist B,6.7,8.0,5.0,6.5,Yes
TCK105823,3-day Pass,80,2025-02-20,2025-05-03,19:33:00,True,ATD205823,46,Female,Barcelona,Plane,2,39.96,56.92,45.23,Festival App,Rock,3,Artist D,4.5,8.0,8.0,6.5,Yes
TCK103086,3-day Pass,150,2025-02-19,2025-05-01,15:57:00,True,ATD203086,36,Male,Sevilla,Car,2,32.17,15.88,14.45,cash ,Pop,1,Artist E,7.5,9.5,8.0,5.0,Yes
TCK104993,3-day Pass,150,2025-02-14,2025-05-03,19:27:00,True,ATD204993,46,Other,Barcelona,Bus,3,35.41,8.79,48.86,Cash,Rock,1,Artist A,3.2,8.0,5.0,6.5,Yes
TCK103645,3-day Pass,200,2025-03-03,2025-05-03,15:57:00,True,ATD203645,27,Male,Barcelona,Plane,1,6.36,13.25,61.11,Card,Pop,1,Artist B,4.1,9.5,6.5,8.0,Yes
TCK108043,3-day Pass,80,2025-03-04,2025-05-03,16:07:00,True,ATD208043,35,Other,Barcelona,Train,5,42.17,49.99,54.76,Festival App,Rock,3,Artist C,5.9,9.5,8.0,6.5,nO
TCK100716,3-day Pass,80,2025-02-27,2025-05-02,20:01:00,True,ATD200716,51,Male,Madrid,Car,3,26.51,5.52,28.29,Card,Hip-Hop,1,Artist D,4.7,8.0,8.0,8.0,Yes
TCK108243,1-day Pass,200,2025-03-22,2025-05-01,16:13:00,True,ATD208243,53,Other,Barcelona,Train,3,3.82,18.09,98.15,Card,Rock,3,Artist D,6.0,9.5,8.0,8.0,Yes
TCK100380,1-day Pass,80,2025-03-16,2025-05-02,18:25:00,True,ATD200380,49,Other,Sevilla,Train,5,47.67,5.15,82.74,Festival App,Rock,4,Artist D,3.0,6.5,9.5,8.0,nO
TCK103149,3-day Pass,200,2025-03-01,2025-05-01,15:57:00,True,ATD203149,33,Other,Madrid,Bus,4,16.0,11.8,49.75,Festival App,Reggaeton,4,Artist E,2.0,9.5,6.5,8.0,nO
TCK105699,VIP,150,2025-04-11,2025-05-02,21:25:00,True,ATD205699,25,Female,Madrid,Other,3,18.08,46.59,52.54,Festival App,Reggaeton,1,Artist A,8.6,8.0,9.5,5.0,nO
TCK109298,1-day Pass,200,2025-04-01,2025-05-02,21:26:00,True,ATD209298,20,Male,Madrid,Plane,5,6.34,30.57,21.3,Card,Hip-Hop,4,Artist E,10.2,5.0,6.5,9.5,Yes
TCK101602,3-day Pass,150,2025-02-22,2025-05-01,22:46:00,True,ATD201602,48,Female,Madrid,Bus,3,15.39,36.34,12.31,Festival App,Pop,3,Artist D,11.2,8.0,9.5,8.0,Yes
TCK107754,3-day Pass,150,2025-03-16,2025-05-03,18:02:00,True,ATD207754,54,Female,Barcelona,Bus,2,16.97,24.81,7.77,Festival App,Electronic,3,Artist E,7.3,8.0,6.5,6.5,Yes
TCK102015,3-day Pass,150,2025-03-16,2025-05-02,17:58:00,True,ATD202015,45,Other,Sevilla,Bus,3,39.6,30.58,4.75,Festival App,Electronic,4,Artist B,4.3,8.0,8.0,9.5,nO
TCK103983,3-day Pass,200,2025-03-19,2025-05-03,19:53:00,True,ATD203983,36,Other,Madrid,Bus,1,15.95,19.98,88.75,Cash,Reggaeton,1,Artist C,11.3,9.5,8.0,5.0,Yes
TCK105641,3-day Pass,200,2025-02-24,2025-05-02,22:05:00,True,ATD205641,24,Male,Barcelona,Bus,3,4.47,8.94,91.44,Festival App,hiphop,2,Artist C,5.6,9.5,8.0,6.5,Yes
TCK100278,3-day Pass,200,2025-04-02,2025-05-01,21:27:00,True,ATD200278,51,Female,Barcelona,Car,5,10.61,55.08,32.65,Festival App,Pop,2,Artist D,5.7,9.5,5.0,6.5,nO
TCK108415,1-day Pass,150,2025-03-04,2025-05-01,19:00:00,True,ATD208415,47,Female,Sevilla,Other,4,4.94,50.85,27.45,Cash,Rock,3,Artist A,6.8,8.0,6.5,8.0,Yes
TCK100026,3-day Pass,150,2025-03-20,2025-05-02,14:29:00,True,ATD200026,37,Other,Madrid,Plane,3,23.28,4.9,85.29,cash ,Pop,1,Artist D,11.5,8.0,9.5,6.5,nO
TCK102578,3-day Pass,150,2025-03-28,2025-05-01,21:34:00,True,ATD202578,56,Other,Barcelona,Car,5,41.23,59.69,98.19,cash ,Rock,2,Artist D,11.8,6.5,6.5,9.5,Yes
TCK101519,3-day Pass,80,2025-04-24,2025-05-02,15:57:00,True,ATD201519,45,Male,Madrid,Plane,3,46.56,5.14,48.27,Cash,Hip-Hop,4,Artist A,6.6,6.5,8.0,8.0,Yes
TCK100386,3-day Pass,80,2025-04-02,2025-05-02,16:53:00,True,ATD200386,48,Female,Madrid,Other,1,48.86,14.2,18.14,Festival App,Pop,2,Artist B,5.6,6.5,9.5,6.5,Yes
TCK102824,3-day Pass,80,2025-02-02,2025-05-01,19:43:00,True,ATD202824,35,Other,Barcelona,Bus,5,9.26,13.73,66.05,Festival App,Pop,4,Artist B,6.5,6.5,6.5,9.5,Yes
TCK102320,3-day Pass,150,2025-04-17,2025-05-01,19:57:00,True,ATD202320,26,Male,Madrid,Other,1,34.52,22.57,64.03,Festival App,Pop,2,Artist D,4.0,8.0,9.5,6.5,Yes
TCK105779,1-day Pass,200,2025-03-07,2025-05-02,19:11:00,True,ATD205779,25,Other,Madrid,Other,3,9.61,15.76,87.89,Festival App,Electronic,3,Artist C,8.8,6.5,5.0,9.5,nO
TCK101972,VIP,200,2025-04-10,2025-05-02,21:55:00,True,ATD201972,43,Female,Madrid,Plane,5,46.9,40.55,21.27,Card,Reggaeton,3,Artist C,9.8,5.0,8.0,8.0,Yes
TCK103529,3-day Pass,150,2025-03-05,2025-05-02,17:00:00,True,ATD203529,44,Female,Barcelona,Car,4,49.78,19.32,53.16,Festival App,Pop,3,Artist D,5.2,9.5,9.5,6.5,nO
TCK105939,3-day Pass,200,2025-02-28,2025-05-02,18:31:00,True,ATD205939,51,Other,Madrid,Bus,1,18.86,33.74,5.85,cash ,Pop,3,Artist C,10.2,8.0,9.5,6.5,nO
TCK100475,3-day Pass,80,2025-02-19,2025-05-02,21:37:00,True,ATD200475,41,Female,Sevilla,Other,4,31.3,14.43,46.08,Cash,Rock,4,Artist C,10.5,8.0,9.5,6.5,nO
TCK108967,3-day Pass,80,2025-03-24,2025-05-02,21:25:00,True,ATD208967,54,Female,Sevilla,Bus,4,43.76,10.63,29.56,Card,Rock,1,Artist A,7.7,6.5,8.0,5.0,Yes
TCK107904,1-day Pass,150,2025-02-02,2025-05-02,17:07:00,True,ATD207904,49,Other,Sevilla,Other,1,18.49,53.25,25.99,Festival App,hiphop,3,Artist C,8.5,8.0,5.0,8.0,Yes
TCK105996,VIP,200,2025-03-31,2025-05-02,18:08:00,True,ATD205996,41,Male,Valencia,Train,4,6.81,3.61,25.81,Festival App,Hip-Hop,4,Artist B,7.4,6.5,6.5,8.0,nO
TCK100729,VIP,150,2025-04-12,2025-05-02,14:07:00,True,ATD200729,20,Male,Sevilla,Car,5,48.08,46.96,96.68,Cash,Hip-Hop,2,Artist D,2.2,9.5,9.5,6.5,nO
TCK106672,3-day Pass,150,2025-02-28,2025-05-03,19:36:00,True,ATD206672,58,Other,Madrid,Train,4,17.77,3.35,92.95,Card,Pop,4,Artist C,5.7,8.0,9.5,8.0,nO
TCK101556,3-day Pass,150,2025-02-04,2025-05-03,21:46:00,True,ATD201556,37,Male,Barcelona,Bus,5,43.59,27.45,41.69,Cash,Rock,1,Artist E,3.7,9.5,8.0,9.5,Yes
TCK103654,3-day Pass,80,2025-02-28,2025-05-02,17:12:00,True,ATD203654,50,Male,Barcelona,Bus,2,14.84,21.48,38.85,Festival App,Reggaeton,3,Artist A,3.5,6.5,5.0,8.0,nO
TCK104672,VIP,200,2025-03-20,2025-05-02,20:27:00,True,ATD204672,39,Female,Barcelona,Other,2,36.83,6.37,5.99,Festival App,hiphop,4,Artist E,10.8,9.5,9.5,8.0,nO
TCK102722,VIP,80,2025-02-02,2025-05-03,18:13:00,True,ATD202722,45,Male,Valencia,Plane,2,49.59,54.34,46.57,cash ,Pop,4,Artist D,9.5,5.0,6.5,6.5,Yes
TCK108174,3-day Pass,80,2025-03-30,2025-05-01,22:09:00,True,ATD208174,59,Male,Madrid,Train,1,20.15,55.97,16.59,Festival App,Hip-Hop,3,Artist E,4.9,8.0,8.0,6.5,nO
TCK100966,VIP,80,2025-03-13,2025-05-01,14:58:00,True,ATD200966,27,Female,Sevilla,Bus,4,31.88,36.78,28.18,Cash,Rock,4,Artist E,12.0,5.0,9.5,8.0,Yes
TCK104186,3-day Pass,150,2025-02-06,2025-05-02,21:46:00,True,ATD204186,21,Female,Madrid,Plane,1,6.42,50.3,83.25,Card,Regueton,1,Artist E,8.9,8.0,8.0,9.5,Yes
TCK105887,3-day Pass,200,2025-04-22,2025-05-01,19:40:00,True,ATD205887,32,Female,Sevilla,Car,5,45.92,46.92,80.13,Cash,Regueton,4,Artist A,11.2,8.0,5.0,5.0,Yes
TCK105561,3-day Pass,80,2025-04-22,2025-05-01,20:05:00,True,ATD205561,59,Male,Barcelona,Plane,4,43.79,33.49,37.75,Card,Rock,4,Artist C,11.5,9.5,8.0,6.5,Yes
TCK100584,VIP,150,2025-04-04,2025-05-03,17:15:00,True,ATD200584,29,Male,Sevilla,Car,4,18.52,42.94,18.09,Card,Hip-Hop,1,Artist E,9.0,5.0,8.0,8.0,nO
TCK101929,VIP,80,2025-02-13,2025-05-02,15:25:00,True,ATD201929,51,Other,Valencia,Bus,4,19.68,42.5,96.83,Card,Rock,2,Artist A,2.4,9.5,5.0,6.5,Yes
TCK101137,3-day Pass,200,2025-04-11,2025-05-03,15:53:00,True,ATD201137,33,Other,Barcelona,Bus,2,15.96,36.58,13.22,Card,Pop,4,Artist C,6.2,9.5,6.5,6.5,Yes
TCK107246,3-day Pass,150,2025-04-11,2025-05-01,19:53:00,True,ATD207246,39,Female,Barcelona,Plane,4,10.03,8.58,99.25,Card,Pop,1,Artist D,7.4,6.5,8.0,8.0,Yes
TCK109295,3-day Pass,150,2025-03-17,2025-05-02,15:07:00,True,ATD209295,37,Other,Barcelona,Other,5,49.49,38.88,42.31,Card,Electronic,4,Artist C,6.1,8.0,8.0,6.5,nO
TCK106750,3-day Pass,150,2025-03-29,2025-05-01,18:30:00,True,ATD206750,44,Female,Madrid,Bus,5,19.08,40.99,79.15,Card,Hip-Hop,4,Artist D,2.9,6.5,6.5,8.0,Yes
TCK100380,3-day Pass,80,2025-04-18,2025-05-01,17:28:00,True,ATD200380,49,Other,Valencia,Train,5,48.02,32.09,40.33,cash ,Rock,1,Artist A,8.3,9.5,9.5,8.0,Yes
TCK106158,VIP,200,2025-03-06,2025-05-02,15:37:00,True,ATD206158,27,,Madrid,Car,2,22.68,17.68,3.25,Festival App,Pop,3,Artist B,8.7,8.0,6.5,6.5,Yes
TCK106250,3-day Pass,80,2025-03-17,2025-05-02,14:20:00,True,ATD206250,46,Female,Madrid,Plane,4,18.55,5.92,29.52,Cash,Rock,1,Artist D,4.7,9.5,8.0,8.0,nO
TCK101491,3-day Pass,80,2025-02-09,2025-05-02,17:50:00,True,ATD201491,18,Male,Madrid,Other,1,42.84,2.58,79.9,Card,Pop,2,Artist D,8.4,5.0,8.0,8.0,nO
TCK107847,3-day Pass,80,2025-02-18,2025-05-01,15:29:00,True,ATD207847,18,Other,Madrid,Bus,1,11.03,11.24,23.72,Cash,Rock,2,Artist E,10.3,8.0,5.0,6.5,Yes
TCK108735,3-day Pass,80,2025-03-20,2025-05-03,19:34:00,True,ATD208735,39,Other,Barcelona,Car,4,38.12,14.07,58.37,Card,hiphop,2,Artist E,6.4,5.0,8.0,5.0,nO
TCK104673,1-day Pass,80,2025-03-22,2025-05-03,19:26:00,True,ATD204673,29,Other,Madrid,Bus,5,45.66,23.24,53.27,Cash,Rock,3,Artist A,9.0,8.0,8.0,8.0,nO
TCK106075,3-day Pass,150,2025-02-20,2025-05-01,22:14:00,True,ATD206075,37,Female,Barcelona,Plane,3,15.5,39.0,25.64,Festival App,Pop,2,Artist C,12.0,9.5,6.5,5.0,Yes
TCK104602,VIP,150,2025-04-30,2025-05-02,14:50:00,True,ATD204602,39,Male,Valencia,Car,5,33.89,30.0,81.22,Cash,Hip-Hop,1,Artist B,2.7,9.5,9.5,8.0,Yes
TCK108391,3-day Pass,150,2025-04-06,2025-05-02,16:17:00,True,ATD208391,39,Male,Barcelona,Other,5,40.52,27.41,72.9,Card,Electronic,1,Artist B,2.0,8.0,8.0,9.5,Yes
TCK105714,3-day Pass,80,2025-02-23,2025-05-01,20:57:00,True,ATD205714,21,Other,Sevilla,Car,4,2.72,30.79,0.94,Festival App,Hip-Hop,1,Artist A,3.4,6.5,6.5,6.5,Yes
TCK105352,3-day Pass,80,2025-02-05,2025-05-03,22:16:00,True,ATD205352,18,Male,Sevilla,Train,1,44.25,25.05,79.92,Card,Hip-Hop,2,Artist E,6.9,8.0,6.5,5.0,Yes
TCK100164,VIP,200,2025-02-26,2025-05-01,19:48:00,True,ATD200164,20,Male,Barcelona,Plane,4,39.28,38.45,67.87,Card,Pop,3,Artist E,3.5,8.0,6.5,8.0,nO
TCK100485,3-day Pass,80,2025-04-21,2025-05-02,18:48:00,True,ATD200485,27,Male,Barcelona,Train,4,30.79,26.84,16.58,Card,Hip-Hop,1,Artist B,7.5,8.0,8.0,9.5,Yes
TCK105465,3-day Pass,80,2025-02-01,2025-05-03,20:28:00,True,ATD205465,21,Male,Barcelona,Bus,5,7.17,30.61,29.09,Card,Pop,2,Artist B,9.3,6.5,5.0,8.0,Yes
TCK108082,VIP,200,2025-02-17,2025-05-01,16:46:00,True,ATD208082,44,Female,Madrid,Other,1,4.31,35.22,50.78,Card,Pop,4,Artist D,4.0,8.0,5.0,8.0,Yes
TCK104083,3-day Pass,80,2025-04-30,2025-05-03,15:58:00,True,ATD204083,44,Other,Sevilla,Car,3,36.51,10.69,35.29,Cash,Rock,1,Artist C,9.8,6.5,8.0,8.0,nO
TCK103910,3-day Pass,80,2025-04-16,2025-05-03,17:27:00,True,ATD203910,51,Other,Sevilla,Bus,4,47.56,25.45,39.44,Cash,Pop,3,Artist C,11.7,8.0,8.0,9.5,Yes
TCK101065,3-day Pass,80,2025-03-30,2025-05-03,22:17:00,True,ATD201065,27,Male,Barcelona,Train,3,38.37,45.89,77.24,Festival App,Rock,2,Artist C,5.0,6.5,5.0,5.0,Yes
TCK105994,,200,2025-04-25,2025-05-01,17:49:00,True,ATD205994,27,Male,Madrid,Plane,3,24.07,10.02,74.58,Cash,Pop,2,Artist C,6.5,6.5,5.0,8.0,Yes
TCK100734,3-day Pass,150,2025-02-27,2025-05-01,22:38:00,True,ATD200734,43,Other,Valencia,Train,3,17.5,15.01,19.87,Festival App,Rock,1,Artist D,4.9,5.0,8.0,8.0,nO
TCK100269,VIP,200,2025-04-22,2025-05-03,15:41:00,True,ATD200269,49,Male,Barcelona,Car,5,0.64,44.96,59.58,Card,Reggaeton,2,Artist B,3.6,8.0,9.5,8.0,Yes
TCK106697,3-day Pass,80,2025-02-18,2025-05-03,20:23:00,True,ATD206697,20,Female,Valencia,Train,2,12.26,44.37,41.53,Festival App,Hip-Hop,1,Artist D,3.2,8.0,9.5,8.0,nO
TCK101267,3-day Pass,200,2025-02-14,2025-05-03,19:14:00,True,ATD201267,19,Other,Barcelona,Car,2,34.99,31.58,42.81,Card,Pop,3,Artist A,2.9,6.5,6.5,8.0,Yes
TCK108031,3-day Pass,200,2025-03-26,2025-05-01,21:21:00,True,ATD208031,54,Other,Sevilla,Bus,2,47.48,40.44,44.7,Cash,Rock,4,Artist C,11.1,5.0,9.5,6.5,Yes
TCK105706,3-day Pass,150,2025-04-17,2025-05-03,19:40:00,True,ATD205706,26,Other,Sevilla,Bus,2,31.38,5.41,66.25,Card,Hip-Hop,4,Artist E,2.5,6.5,8.0,8.0,Yes
TCK108416,3-day Pass,200,2025-04-20,2025-05-01,19:56:00,True,ATD208416,31,Male,Valencia,Bus,3,41.99,7.72,3.9,Cash,Pop,2,Artist D,2.8,5.0,8.0,5.0,nO
TCK108425,3-day Pass,80,2025-04-08,2025-05-02,16:46:00,True,ATD208425,35,Male,Madrid,Train,2,26.54,0.3,21.49,Cash,Hip-Hop,2,Artist D,3.3,8.0,6.5,6.5,Yes
TCK100791,3-day Pass,200,2025-02-08,2025-05-02,21:46:00,True,ATD200791,38,Female,Valencia,Plane,3,43.07,57.22,30.77,Card,Rock,2,Artist E,3.7,9.5,9.5,8.0,Yes
TCK105287,1-day Pass,200,2025-02-02,2025-05-02,14:44:00,True,ATD205287,39,Male,Sevilla,Bus,4,4.0,31.47,48.4,Festival App,Hip-Hop,2,Artist A,4.7,6.5,9.5,5.0,nO
TCK101274,3-day Pass,150,2025-03-23,2025-05-01,14:21:00,True,ATD201274,42,Other,Madrid,Plane,2,36.11,30.03,41.85,Card,Hip-Hop,4,Artist A,4.4,9.5,8.0,8.0,Yes
TCK105425,3-day Pass,150,2025-02-09,2025-05-01,21:05:00,True,ATD205425,36,Male,Barcelona,Other,3,49.59,51.22,31.83,Festival App,Pop,1,Artist B,6.1,6.5,6.5,5.0,Yes
TCK102230,3-day Pass,80,2025-03-21,2025-05-01,17:51:00,True,ATD202230,54,Male,Madrid,Car,2,2.78,10.09,7.18,Festival App,Rock,1,Artist E,5.6,9.5,6.5,6.5,Yes
TCK106093,3-day Pass,150,2025-04-13,2025-05-03,15:50:00,True,ATD206093,24,Other,Madrid,Train,3,30.44,39.78,99.28,Festival App,hiphop,1,Artist B,5.9,8.0,6.5,6.5,Yes
TCK101991,VIP,150,2025-03-01,2025-05-03,17:27:00,True,ATD201991,20,Other,Sevilla,Plane,3,17.63,25.0,18.37,Card,Hip-Hop,3,Artist A,6.3,8.0,8.0,6.5,nO
TCK101471,3-day Pass,200,2025-03-28,2025-05-03,15:39:00,True,ATD201471,29,Male,Barcelona,Plane,3,47.44,28.5,91.51,Festival App,Rock,4,Artist D,2.7,9.5,9.5,6.5,nO
TCK109007,3-day Pass,200,2025-02-21,2025-05-02,21:42:00,True,ATD209007,37,Female,Madrid,Train,3,49.5,32.93,97.59,Cash,Pop,1,Artist E,9.6,8.0,5.0,5.0,nO
TCK101845,3-day Pass,80,2025-02-24,2025-05-03,22:41:00,True,ATD201845,36,Female,Sevilla,Car,3,39.47,11.92,95.98,Card,Rock,2,Artist D,3.7,9.5,6.5,8.0,nO
TCK106931,1-day Pass,80,2025-03-18,2025-05-02,14:17:00,True,ATD206931,57,Other,Sevilla,Car,2,30.9,24.04,59.51,Card,Reggaeton,4,Artist C,11.8,6.5,5.0,6.5,Yes
TCK106384,3-day Pass,80,2025-03-11,2025-05-03,16:02:00,True,ATD206384,52,Male,Barcelona,Train,2,26.02,42.48,98.16,Festival App,Pop,4,Artist B,4.7,9.5,6.5,6.5,Yes
TCK105918,3-day Pass,150,2025-04-17,2025-05-01,15:25:00,True,ATD205918,37,Other,Madrid,Train,1,19.77,10.61,44.66,Cash,Rock,3,Artist E,8.4,6.5,8.0,5.0,nO
TCK103173,3-day Pass,80,2025-03-10,2025-05-02,21:17:00,True,ATD203173,33,Female,Sevilla,Bus,3,41.92,4.32,59.55,Card,Pop,4,Artist C,6.9,5.0,6.5,8.0,Yes
TCK109223,3-day Pass,150,2025-03-13,2025-05-03,22:19:00,True,ATD209223,51,Female,Sevilla,Bus,2,16.15,12.73,29.27,Festival App,Pop,2,Artist C,9.3,9.5,6.5,6.5,nO
TCK108177,3-day Pass,150,2025-03-31,2025-05-03,22:29:00,True,ATD208177,56,Female,Madrid,Other,4,18.21,14.83,86.76,Card,Rock,2,Artist B,7.9,8.0,5.0,9.5,Yes
TCK104852,1-day Pass,150,2025-04-30,2025-05-02,21:59:00,True,ATD204852,30,Male,Madrid,Car,5,9.6,31.79,17.34,Festival App,Pop,2,Artist A,5.7,9.5,9.5,6.5,Yes
TCK108618,3-day Pass,200,2025-03-12,2025-05-03,19:13:00,True,ATD208618,52,Male,Madrid,Other,4,2.59,10.64,7.28,Cash,Pop,2,Artist D,2.5,9.5,8.0,6.5,Yes
TCK101909,1-day Pass,200,2025-02-26,2025-05-03,15:00:00,True,ATD201909,41,Female,Madrid,Plane,1,27.34,35.81,6.82,Cash,Electronic,1,Artist B,3.8,8.0,8.0,6.5,nO
TCK108163,VIP,80,2025-03-16,2025-05-02,20:09:00,True,ATD208163,50,Male,Madrid,Bus,4,34.09,48.02,2.19,Cash,hiphop,3,Artist B,3.7,9.5,8.0,9.5,Yes
TCK106383,VIP,200,2025-04-15,2025-05-01,16:24:00,True,ATD206383,24,Other,Barcelona,Train,5,31.51,1.98,62.94,Cash,Reggaeton,4,Artist D,8.1,9.5,6.5,8.0,Yes
TCK106412,1-day Pass,200,2025-02-11,2025-05-02,15:24:00,True,ATD206412,31,Male,Madrid,Car,5,23.62,55.97,19.79,Festival App,Rock,3,Artist D,10.8,6.5,5.0,9.5,Yes
TCK105957,3-day Pass,150,2025-02-06,2025-05-03,21:26:00,True,ATD205957,36,Female,Sevilla,Other,4,48.19,34.96,64.62,Cash,Reggaeton,3,Artist E,10.4,8.0,6.5,6.5,nO
TCK108233,3-day Pass,80,2025-03-08,2025-05-03,19:42:00,True,ATD208233,49,Female,Madrid,Plane,4,16.11,55.04,67.41,Card,Pop,2,Artist C,2.2,8.0,5.0,6.5,nO
TCK105078,VIP,200,2025-03-21,2025-05-03,18:54:00,True,ATD205078,23,Female,Barcelona,Car,1,21.26,10.72,39.91,Cash,Rock,4,Artist C,3.3,5.0,8.0,8.0,Yes
TCK101878,3-day Pass,200,2025-04-17,2025-05-03,16:07:00,True,ATD201878,42,Other,Valencia,Plane,2,8.39,52.28,94.33,Card,Rock,1,Artist E,4.0,9.5,6.5,8.0,Yes
TCK104450,VIP,150,2025-03-24,2025-05-02,15:19:00,True,ATD204450,23,Other,Sevilla,Other,4,2.69,58.04,33.11,Festival App,Rock,1,Artist C,11.4,9.5,5.0,8.0,Yes
TCK104043,VIP,80,2025-04-06,2025-05-01,22:43:00,True,ATD204043,24,Male,Barcelona,Other,1,17.58,36.69,20.04,Card,Rock,4,Artist A,7.2,8.0,9.5,8.0,Yes
TCK107097,3-day Pass,200,2025-02-14,2025-05-03,14:31:00,True,ATD207097,39,Female,Barcelona,Bus,4,1.3,7.43,20.92,Festival App,Rock,2,Artist E,9.2,8.0,9.5,5.0,Yes
TCK105565,1-day Pass,200,2025-03-10,2025-05-02,18:17:00,True,ATD205565,36,Female,Madrid,Car,3,38.61,32.76,91.31,Festival App,Reggaeton,2,Artist B,11.3,8.0,6.5,5.0,nO
TCK107639,3-day Pass,200,2025-02-02,2025-05-01,22:36:00,True,ATD207639,35,Female,Barcelona,Plane,2,14.73,2.18,73.25,Cash,Pop,4,Artist A,8.1,8.0,8.0,5.0,nO
TCK101125,3-day Pass,150,2025-04-24,2025-05-01,15:32:00,True,ATD201125,51,Other,Barcelona,Train,3,14.74,9.37,11.97,Festival App,Electronic,3,Artist C,5.4,8.0,9.5,9.5,Yes
TCK104264,1-day Pass,80,2025-03-15,2025-05-01,19:58:00,True,ATD204264,40,Male,Madrid,Plane,1,46.66,38.64,59.43,Card,Rock,1,Artist B,8.4,9.5,8.0,6.5,nO
TCK103257,1-day Pass,80,2025-02-04,2025-05-03,21:19:00,True,ATD203257,26,Other,Madrid,Train,1,43.99,53.59,17.08,Cash,Rock,4,Artist C,2.5,6.5,6.5,8.0,Yes
TCK104789,3-day Pass,200,2025-04-03,2025-05-02,21:53:00,True,ATD204789,33,Other,Madrid,Car,2,48.76,44.61,32.35,Card,Electronic,3,Artist A,11.9,6.5,9.5,5.0,Yes
TCK106404,3-day Pass,150,2025-04-04,2025-05-03,15:27:00,True,ATD206404,35,Male,Barcelona,Other,1,26.88,52.89,18.23,Card,Pop,3,Artist E,7.0,9.5,6.5,8.0,Yes
TCK100087,1-day Pass,200,2025-03-20,2025-05-02,18:19:00,True,ATD200087,56,Other,Madrid,Train,5,24.23,17.33,96.97,Cash,Reggaeton,4,Artist A,10.6,6.5,8.0,5.0,nO
TCK104193,1-day Pass,150,2025-03-05,2025-05-02,20:17:00,True,ATD204193,58,Other,Valencia,Other,4,35.58,10.18,31.56,Cash,Hip-Hop,3,Artist C,7.1,8.0,6.5,9.5,Yes
TCK107874,VIP,200,2025-03-26,2025-05-02,22:13:00,True,ATD207874,51,Female,Madrid,Bus,5,5.21,52.85,64.66,Festival App,Hip-Hop,4,Artist D,3.5,5.0,8.0,8.0,Yes
TCK101298,3-day Pass,150,2025-04-12,2025-05-02,22:07:00,True,ATD201298,19,Male,Sevilla,Plane,5,37.45,7.24,86.37,Card,Pop,2,Artist A,9.0,9.5,8.0,8.0,Yes
TCK107993,3-day Pass,80,2025-04-10,2025-05-02,18:09:00,True,ATD207993,39,Female,Barcelona,Other,3,36.46,13.14,52.14,Festival App,Rock,1,Artist A,2.4,6.5,5.0,8.0,Yes
TCK108206,1-day Pass,150,2025-02-27,2025-05-01,18:12:00,True,ATD208206,33,Other,Barcelona,Bus,4,9.94,32.62,50.13,Card,Hip-Hop,1,Artist A,8.5,5.0,9.5,8.0,Yes
TCK107505,3-day Pass,200,2025-02-06,2025-05-02,21:00:00,True,ATD207505,48,Other,Madrid,Other,1,11.48,26.64,59.89,Festival App,Pop,1,Artist D,8.7,9.5,9.5,9.5,nO
TCK106872,1-day Pass,80,2025-04-04,2025-05-03,21:46:00,True,ATD206872,21,Female,Madrid,Bus,1,39.98,25.37,86.32,Cash,Rock,3,Artist E,11.3,8.0,8.0,5.0,Yes
TCK103170,3-day Pass,150,2025-04-01,2025-05-01,20:40:00,True,ATD203170,32,Other,Sevilla,Train,3,43.78,20.36,40.11,Festival App,Rock,3,Artist A,10.5,9.5,5.0,8.0,Yes
TCK108748,1-day Pass,80,2025-03-31,2025-05-02,15:27:00,True,ATD208748,59,Female,Madrid,Train,5,44.96,44.21,87.96,Cash,Rock,2,Artist B,2.9,9.5,5.0,5.0,Yes
